amedas_id,amedas_subid,fuken_name,fuken_id,type,f_pre,f_tem,f_sun,station_name,station_name_kana,location,latitude,longitude,height,station_id,pref_name,pref_code,region_name,region_sort_order,station_id,station_kbn
56186,0,石川,56,四,Y,Y,Y,かほく,カホク,かほく市内日角井,36.7117,136.6917,42,567,石川県,20,北陸,6,0567,A
56227,0,石川,56,官,Y,Y,Y,金沢,カナザワ,金沢市西念　金沢地方気象台,36.5883,136.6333,6,47605,石川県,20,北陸,6,47605,S
56276,0,石川,56,四,Y,Y,Y,小松,コマツ,小松市今江町,36.3817,136.4350,3,1324,石川県,20,北陸,6,1324,A
56286,0,石川,56,四,Y,Y,Y,白山吉野,ハクサンヨシノ,白山市吉野壬,36.3617,136.6133,180,973,石川県,20,北陸,6,0973,A
56301,0,石川,56,四,Y,Y,Y,栢野,カヤノ,加賀市山中温泉栢野町,36.2250,136.3583,126,571,石川県,20,北陸,6,0571,A
57001,0,福井,57,四,Y,Y,Y,三国,ミクニ,坂井市三国町平山,36.2433,136.1733,34,1071,福井県,21,北陸,6,1071,A
57051,0,福井,57,四,Y,Y,Y,越廼,コシノ,福井市居倉町,36.0117,135.9900,30,1316,福井県,21,北陸,6,1316,A
57066,0,福井,57,官,Y,Y,Y,福井,フクイ,福井市豊島　福井地方気象台,36.0550,136.2217,9,47616,福井県,21,北陸,6,47616,S
57082,0,福井,57,四,Y,Y,Y,勝山,カツヤマ,勝山市平泉寺町平泉寺86字岡道北,36.0383,136.5217,196,1226,福井県,21,北陸,6,1226,A
57121,0,福井,57,四,Y,Y,Y,大野,オオノ,大野市93字蛇塚,35.9717,136.4967,182,573,福井県,21,北陸,6,0573,A
57206,0,福井,57,四,Y,Y,Y,今庄,イマジョウ,南条郡南越前町今庄,35.7667,136.2000,128,577,福井県,21,北陸,6,0577,A
57248,0,福井,57,官,Y,Y,Y,敦賀,ツルガ,敦賀市松栄町　敦賀特別地域気象観測所,35.6533,136.0617,2,47631,福井県,21,北陸,6,47631,S
57286,0,福井,57,四,Y,Y,Y,美浜,ミハマ,三方郡美浜町久々子,35.6000,135.9167,10,1010,福井県,21,北陸,6,1010,A
57317,0,福井,57,四,Y,Y,Y,小浜,オバマ,小浜市遠敷,35.4833,135.7817,10,579,福井県,21,北陸,6,0579,A
60051,0,滋賀,60,四,Y,Y,Y,今津,イマヅ,高島市今津町弘川,35.4117,136.0283,88,580,滋賀県,25,近畿,7,0580,A
60061,0,滋賀,60,四,Y,Y,Y,長浜,ナガハマ,長浜市唐国町,35.4233,136.2417,95,976,滋賀県,25,近畿,7,0976,A
60102,0,滋賀,60,四,Y,Y,Y,米原,マイバラ,米原市朝日字尻屋,35.3833,136.3433,147,1524,滋賀県,25,近畿,7,1524,A
60116,0,滋賀,60,四,Y,Y,Y,南小松,ミナミコマツ,大津市南小松,35.2350,135.9567,90,1083,滋賀県,25,近畿,7,1083,A
60131,0,滋賀,60,官,Y,Y,Y,彦根,ヒコネ,彦根市城町　彦根地方気象台,35.2750,136.2433,87,47761,滋賀県,25,近畿,7,47761,S
60196,0,滋賀,60,四,Y,Y,Y,東近江,ヒガシオウミ,東近江市桜川東町,35.0617,136.1900,128,963,滋賀県,25,近畿,7,0963,A
60216,0,滋賀,60,四,Y,Y,Y,大津,オオツ,大津市萱野浦,34.9917,135.9117,86,586,滋賀県,25,近畿,7,0586,A
60226,0,滋賀,60,四,Y,Y,Y,信楽,シガラキ,甲賀市信楽町牧,34.9133,136.0800,265,964,滋賀県,25,近畿,7,0964,A
60236,0,滋賀,60,四,Y,Y,Y,土山,ツチヤマ,甲賀市土山町北土山,34.9383,136.2783,248,587,滋賀県,25,近畿,7,0587,A
61001,0,京都,61,四,Y,Y,Y,間人,タイザ,京丹後市丹後町間人,35.7367,135.0867,42,965,京都府,26,近畿,7,0965,A
61076,0,京都,61,四,Y,Y,Y,宮津,ミヤヅ,宮津市上司,35.5500,135.2350,2,589,京都府,26,近畿,7,0589,A
61111,0,京都,61,官,Y,Y,Y,舞鶴,マイヅル,舞鶴市字下福井　舞鶴海洋気象台,35.4500,135.3167,2,47750,京都府,26,近畿,7,47750,S
61187,0,京都,61,四,Y,Y,Y,福知山,フクチヤマ,福知山市字荒河,35.3117,135.1133,17,593,京都府,26,近畿,7,0593,A
61206,0,京都,61,四,Y,Y,Y,美山,ミヤマ,南丹市美山町静原桧野,35.2750,135.5500,200,1303,京都府,26,近畿,7,1303,A
61242,0,京都,61,四,Y,Y,Y,園部,ソノベ,南丹市園部町黒田,35.1083,135.4550,134,596,京都府,26,近畿,7,0596,A
61286,0,京都,61,官,Y,Y,Y,京都,キョウト,京都市中京区西ノ京笠殿町　京都地方気象台,35.0150,135.7317,41,47759,京都府,26,近畿,7,47759,S
61326,0,京都,61,四,Y,Y,Y,京田辺,キョウタナベ,京田辺市薪西浜,34.8300,135.7600,20,598,京都府,26,近畿,7,0598,A
62016,0,大阪,62,四,Y,Y,Y,能勢,ノセ,豊能郡能勢町地黄,34.9483,135.4550,235,600,大阪府,27,近畿,7,0600,A
62046,0,大阪,62,四,Y,Y,Y,枚方,ヒラカタ,枚方市星丘,34.8083,135.6717,26,1065,大阪府,27,近畿,7,1065,A
62078,0,大阪,62,官,Y,Y,Y,大阪,オオサカ,大阪市中央区大手前　大阪管区気象台,34.6817,135.5183,23,47772,大阪府,27,近畿,7,47772,S
62081,0,大阪,62,四,Y,Y,Y,生駒山,イコマヤマ,東大阪市山手町,34.6750,135.6767,626,604,大阪府,27,近畿,7,0604,A
62091,0,大阪,62,四,Y,Y,Y,堺,サカイ,堺市堺区百舌鳥夕雲町,34.5550,135.4850,20,1062,大阪府,27,近畿,7,1062,A
62131,0,大阪,62,四,Y,Y,Y,熊取,クマトリ,泉南郡熊取町朝代西,34.3850,135.3500,68,606,大阪府,27,近畿,7,0606,A
63016,0,兵庫,63,四,Y,Y,Y,香住,カスミ,美方郡香美町香住区森,35.6250,134.6267,5,607,兵庫県,28,近畿,7,0607,A
63051,0,兵庫,63,官,Y,Y,Y,豊岡,トヨオカ,豊岡市桜町　豊岡特別地域気象観測所,35.5350,134.8217,3,47747,兵庫県,28,近畿,7,47747,S
63071,0,兵庫,63,四,Y,Y,Y,兎和野高原,ウワノコウゲン,美方郡香美町村岡区宿字菟臥野,35.4317,134.5833,540,977,兵庫県,28,近畿,7,0977,A
63121,0,兵庫,63,四,Y,Y,Y,和田山,ワダヤマ,朝来市和田山町枚田,35.3233,134.8483,80,612,兵庫県,28,近畿,7,0612,A
63201,0,兵庫,63,四,Y,Y,Y,生野,イクノ,朝来市生野町口銀谷,35.1667,134.7917,320,613,兵庫県,28,近畿,7,0613,A
63216,0,兵庫,63,四,Y,Y,Y,柏原,カイバラ,丹波市柏原町母坪,35.1483,135.0467,95,614,兵庫県,28,近畿,7,0614,A
63251,0,兵庫,63,四,Y,Y,Y,一宮,イチノミヤ,宍粟市一宮町東市場,35.0967,134.5850,195,615,兵庫県,28,近畿,7,0615,A
63321,0,兵庫,63,四,Y,Y,Y,福崎,フクサキ,神崎郡福崎町福崎新,34.9500,134.7483,72,968,兵庫県,28,近畿,7,0968,A
63331,0,兵庫,63,四,Y,Y,Y,西脇,ニシワキ,西脇市上比延町,34.9983,134.9967,72,956,兵庫県,28,近畿,7,0956,A
63366,0,兵庫,63,四,Y,Y,Y,上郡,カミゴオリ,赤穂郡上郡町与井,34.8583,134.3733,20,619,兵庫県,28,近畿,7,0619,A
63383,0,兵庫,63,官,Y,Y,Y,姫路,ヒメジ,姫路市神子岡　姫路特別地域気象観測所,34.8383,134.6700,38,47769,兵庫県,28,近畿,7,47769,S
63411,0,兵庫,63,四,Y,Y,Y,三田,サンダ,三田市下深田,34.8950,135.2117,150,969,兵庫県,28,近畿,7,0969,A
63461,0,兵庫,63,四,Y,Y,Y,三木,ミキ,三木市志染町広野,34.7767,135.0133,145,1227,兵庫県,28,近畿,7,1227,A
63491,0,兵庫,63,四,Y,Y,Y,家島,イエシマ,姫路市家島町真浦字御室寺,34.6717,134.5267,88,624,兵庫県,28,近畿,7,0624,A
63496,0,兵庫,63,四,Y,Y,Y,明石,アカシ,明石市二見町南二見,34.6867,134.8767,3,625,兵庫県,28,近畿,7,0625,A
63551,0,兵庫,63,四,Y,Y,Y,郡家,グンゲ,淡路市多賀,34.4667,134.8483,5,970,兵庫県,28,近畿,7,0970,A
63576,0,兵庫,63,官,Y,Y,Y,洲本,スモト,洲本市小路谷　洲本特別地域気象観測所,34.3383,134.9050,109,47776,兵庫県,28,近畿,7,47776,S
63588,0,兵庫,63,四,Y,Y,Y,南淡,ナンダン,南あわじ市阿万塩屋町,34.2183,134.7200,5,1337,兵庫県,28,近畿,7,1337,A
64036,0,奈良,64,官,Y,Y,Y,奈良,ナラ,奈良市半田開町　奈良地方気象台,34.6933,135.8267,104,47780,奈良県,29,近畿,7,47780,S
64041,0,奈良,64,四,Y,Y,Y,針,ハリ,奈良市針町,34.6050,135.9533,468,630,奈良県,29,近畿,7,0630,A
64101,0,奈良,64,四,Y,Y,Y,大宇陀,オオウダ,宇陀市大宇陀区下竹,34.4883,135.9317,349,633,奈良県,29,近畿,7,0633,A
64127,0,奈良,64,四,Y,Y,Y,五條,ゴジョウ,五條市三在町,34.3800,135.7300,190,635,奈良県,29,近畿,7,0635,A
64206,0,奈良,64,四,Y,Y,Y,上北山,カミキタヤマ,吉野郡上北山村小橡,34.1367,136.0050,334,957,奈良県,29,近畿,7,0957,A
64227,0,奈良,64,四,Y,Y,Y,風屋,カゼヤ,吉野郡十津川村風屋,34.0450,135.7867,301,1228,奈良県,29,近畿,7,1228,A
65026,0,和歌山,65,四,Y,Y,Y,かつらぎ,カツラギ,伊都郡かつらぎ町妙寺,34.3100,135.5283,142,1342,和歌山県,30,近畿,7,1342,A
65036,0,和歌山,65,四,Y,Y,Y,友ケ島,トモガシマ,和歌山市加太苫ケ沖島,34.2800,135.0000,43,1457,和歌山県,30,近畿,7,1457,A
65042,0,和歌山,65,官,Y,Y,Y,和歌山,ワカヤマ,和歌山市男野芝丁　和歌山地方気象台,34.2283,135.1633,14,47777,和歌山県,30,近畿,7,47777,S
65061,0,和歌山,65,四,Y,Y,Y,高野山,コウヤサン,伊都郡高野町高野山,34.2217,135.5900,795,645,和歌山県,30,近畿,7,0645,A
65121,0,和歌山,65,四,Y,Y,Y,清水,シミズ,有田郡有田川町清水,34.0867,135.4250,240,1063,和歌山県,30,近畿,7,1063,A
65162,0,和歌山,65,四,Y,Y,Y,龍神,リュウジン,田辺市龍神村湯ノ又字上湯ノ又,33.9450,135.5567,410,1089,和歌山県,30,近畿,7,1089,A
65201,0,和歌山,65,四,Y,Y,Y,川辺,カワベ,日高郡日高川町和佐,33.8933,135.2167,84,1485,和歌山県,30,近畿,7,1485,A
65256,0,和歌山,65,四,Y,Y,Y,栗栖川,クリスガワ,田辺市中辺路町栗栖川,33.7917,135.5133,160,971,和歌山県,30,近畿,7,0971,A
65276,0,和歌山,65,四,Y,Y,Y,新宮,シングウ,新宮市佐野,33.6867,135.9700,18,649,和歌山県,30,近畿,7,0649,A
65306,0,和歌山,65,四,Y,Y,Y,西川,ニシカワ,東牟婁郡古座川町西川,33.6383,135.7100,150,1347,和歌山県,30,近畿,7,1347,A
65356,0,和歌山,65,官,Y,Y,Y,潮岬,シオノミサキ,東牟婁郡串本町潮岬　潮岬特別地域気象観測所,33.4500,135.7600,73,47778,和歌山県,30,近畿,7,47778,S
66046,0,岡山,66,四,Y,Y,Y,上長田,カミナガタ,真庭市蒜山上長田,35.2967,133.7250,430,1328,岡山県,33,中国,8,1328,A
66091,0,岡山,66,四,Y,Y,Y,千屋,チヤ,新見市千屋,35.1033,133.4350,525,1330,岡山県,33,中国,8,1330,A
66127,0,岡山,66,四,Y,Y,Y,奈義,ナギ,勝田郡奈義町荒内西字大池,35.1117,134.1700,212,1140,岡山県,33,中国,8,1140,A
66136,0,岡山,66,四,Y,Y,Y,今岡,イマオカ,美作市今岡,35.0983,134.3250,207,655,岡山県,33,中国,8,0655,A
66171,0,岡山,66,四,Y,Y,Y,久世,クセ,真庭市中島,35.0683,133.7533,144,656,岡山県,33,中国,8,0656,A
66186,0,岡山,66,官,Y,Y,Y,津山,ツヤマ,津山市林田　津山特別地域気象観測所,35.0633,134.0083,146,47756,岡山県,33,中国,8,47756,S
66221,0,岡山,66,四,Y,Y,Y,新見,ニイミ,新見市足見堂の下,34.9433,133.5183,393,658,岡山県,33,中国,8,0658,A
66296,0,岡山,66,四,Y,Y,Y,福渡,フクワタリ,岡山市北区建部町福渡,34.8667,133.9033,63,663,岡山県,33,中国,8,0663,A
66306,0,岡山,66,四,Y,Y,Y,和気,ワケ,和気郡和気町吉田,34.8150,134.1833,35,664,岡山県,33,中国,8,0664,A
66336,0,岡山,66,四,Y,Y,Y,高梁,タカハシ,高梁市落合町近似,34.7917,133.6100,60,930,岡山県,33,中国,8,0930,A
66408,0,岡山,66,官,Y,Y,Y,岡山,オカヤマ,岡山市北区桑田町　岡山地方気象台,34.6600,133.9167,3,47768,岡山県,33,中国,8,47768,S
66421,0,岡山,66,四,Y,Y,Y,虫明,ムシアゲ,瀬戸内市邑久町虫明,34.6817,134.2067,10,668,岡山県,33,中国,8,0668,A
66446,0,岡山,66,四,Y,Y,Y,倉敷,クラシキ,倉敷市中央,34.5900,133.7683,3,669,岡山県,33,中国,8,0669,A
66481,0,岡山,66,四,Y,Y,Y,笠岡,カサオカ,笠岡市カブト東町,34.5017,133.4950,0,919,岡山県,33,中国,8,0919,A
66501,0,岡山,66,四,Y,Y,Y,玉野,タマノ,玉野市宇野,34.4867,133.9500,2,670,岡山県,33,中国,8,0670,A
67016,0,広島,67,四,Y,Y,Y,高野,タカノ,庄原市高野町新市,35.0333,132.9017,570,947,広島県,34,中国,8,0947,A
67106,0,広島,67,四,Y,Y,Y,三次,ミヨシ,三次市三次町,34.8117,132.8500,159,674,広島県,34,中国,8,0674,A
67116,0,広島,67,四,Y,Y,Y,庄原,ショウバラ,庄原市東本町,34.8600,133.0233,300,675,広島県,34,中国,8,0675,A
67151,0,広島,67,四,Y,Y,Y,大朝,オオアサ,山県郡北広島町大朝字大坪,34.7683,132.4633,385,676,広島県,34,中国,8,0676,A
67191,0,広島,67,四,Y,Y,Y,油木,ユキ,神石郡神石高原町安田伊ノ平谷,34.7633,133.2783,510,1325,広島県,34,中国,8,1325,A
67212,0,広島,67,四,Y,Y,Y,加計,カケ,山県郡安芸太田町加計字神田,34.6100,132.3200,210,677,広島県,34,中国,8,0677,A
67292,0,広島,67,四,Y,Y,Y,三入,ミイリ,広島市安佐北区三入,34.5450,132.5300,70,950,広島県,34,中国,8,0950,A
67316,0,広島,67,四,Y,Y,Y,世羅,セラ,世羅郡世羅町大字東神崎字大田,34.5833,133.0500,350,681,広島県,34,中国,8,0681,A
67326,0,広島,67,四,Y,Y,Y,府中,フチュウ,府中市土生町,34.5617,133.2317,70,951,広島県,34,中国,8,0951,A
67376,0,広島,67,四,Y,Y,Y,東広島,ヒガシヒロシマ,東広島市八本松町原,34.4167,132.7000,224,683,広島県,34,中国,8,0683,A
67401,0,広島,67,官,Y,Y,Y,福山,フクヤマ,福山市松永町　福山特別地域気象観測所,34.4467,133.2467,2,47767,広島県,34,中国,8,47767,S
67421,0,広島,67,四,Y,Y,Y,廿日市津田,ハツカイチツタ,廿日市市津田,34.3650,132.1900,317,1326,広島県,34,中国,8,1326,A
67437,0,広島,67,官,Y,Y,Y,広島,ヒロシマ,広島市中区上八丁堀　広島地方気象台,34.3983,132.4617,4,47765,広島県,34,中国,8,47765,S
67461,0,広島,67,四,Y,Y,Y,竹原,タケハラ,竹原市忠海床浦,34.3300,132.9817,5,686,広島県,34,中国,8,0686,A
67471,0,広島,67,四,Y,Y,Y,生口島,イクチジマ,尾道市瀬戸田町御寺,34.2783,133.1233,3,687,広島県,34,中国,8,0687,A
67496,0,広島,67,四,Y,Y,Y,大竹,オオタケ,大竹市立戸,34.2217,132.2200,1,688,広島県,34,中国,8,0688,A
67511,0,広島,67,官,Y,Y,Y,呉,クレ,呉市宝町　呉特別地域気象観測所,34.2400,132.5500,4,47766,広島県,34,中国,8,47766,S
67576,0,広島,67,四,Y,Y,Y,呉市蒲刈,クレシカマガリ,呉市蒲刈町大浦字前沖浦,34.1650,132.7483,48,1606,広島県,34,中国,8,1606,A
68022,0,島根,68,官,Y,Y,Y,西郷,サイゴウ,隠岐郡隠岐の島町西町大城の一　西郷特別地域気象観測所,36.2033,133.3333,27,47740,島根県,32,中国,8,47740,S
68056,0,島根,68,四,Y,Y,Y,海士,アマ,隠岐郡海士町海士,36.0967,133.0967,3,1307,島根県,32,中国,8,1307,A
68091,0,島根,68,四,Y,Y,Y,鹿島,カシマ,松江市鹿島町北講武,35.5200,133.0217,5,693,島根県,32,中国,8,0693,A
68132,0,島根,68,官,Y,Y,Y,松江,マツエ,松江市西津田　松江地方気象台,35.4567,133.0650,17,47741,島根県,32,中国,8,47741,S
68156,0,島根,68,四,Y,Y,Y,出雲,イズモ,出雲市芦渡町,35.3317,132.7300,20,1310,島根県,32,中国,8,1310,A
68246,0,島根,68,四,Y,Y,Y,大田,オオダ,大田市大田町大田,35.1900,132.4967,30,697,島根県,32,中国,8,0697,A
68261,0,島根,68,四,Y,Y,Y,掛合,カケヤ,雲南市掛合町掛合,35.1983,132.8167,215,698,島根県,32,中国,8,0698,A
68276,0,島根,68,四,Y,Y,Y,横田,ヨコタ,仁多郡奥出雲町稲原,35.1733,133.1033,369,699,島根県,32,中国,8,0699,A
68306,0,島根,68,四,Y,Y,Y,赤名,アカナ,飯石郡飯南町下赤名,35.0017,132.7117,444,1320,島根県,32,中国,8,1320,A
68351,0,島根,68,四,Y,Y,Y,川本,カワモト,邑智郡川本町川本,34.9767,132.4917,132,701,島根県,32,中国,8,0701,A
68376,0,島根,68,官,Y,Y,Y,浜田,ハマダ,浜田市大辻町　浜田特別地域気象観測所,34.8967,132.0700,19,47755,島根県,32,中国,8,47755,S
68401,0,島根,68,四,Y,Y,Y,瑞穂,ミズホ,邑智郡邑南町淀原,34.8533,132.5300,327,1094,島根県,32,中国,8,1094,A
68431,0,島根,68,四,Y,Y,Y,弥栄,ヤサカ,浜田市弥栄町長安本郷,34.7767,132.1083,380,1321,島根県,32,中国,8,1321,A
68462,0,島根,68,四,Y,Y,Y,益田,マスダ,益田市あけぼの東町,34.6767,131.8433,4,704,島根県,32,中国,8,0704,A
68516,0,島根,68,四,Y,Y,Y,津和野,ツワノ,鹿足郡津和野町森村口,34.4617,131.7700,165,707,島根県,32,中国,8,0707,A
68541,0,島根,68,四,Y,Y,Y,吉賀,ヨシカ,鹿足郡吉賀町七日市,34.3917,131.8933,250,1592,島根県,32,中国,8,1592,A
69006,0,鳥取,69,官,Y,Y,Y,境,サカイ,境港市東本町　境特別地域気象観測所,35.5433,133.2350,2,47742,鳥取県,31,中国,8,47742,S
69021,0,鳥取,69,四,Y,Y,Y,塩津,シオツ,西伯郡大山町塩津,35.5233,133.5667,15,1231,鳥取県,31,中国,8,1231,A
69041,0,鳥取,69,四,Y,Y,Y,青谷,アオヤ,鳥取市青谷町青谷,35.5200,133.9967,13,709,鳥取県,31,中国,8,0709,A
69061,0,鳥取,69,四,Y,Y,Y,岩井,イワイ,岩美郡岩美町宇治字前田,35.5583,134.3600,19,711,鳥取県,31,中国,8,0711,A
69076,0,鳥取,69,官,Y,Y,Y,米子,ヨナゴ,米子市博労町　米子特別地域気象観測所,35.4333,133.3383,6,47744,鳥取県,31,中国,8,47744,S
69101,0,鳥取,69,四,Y,Y,Y,倉吉,クラヨシ,倉吉市大塚字隈ケ坪,35.4733,133.8383,8,713,鳥取県,31,中国,8,0713,A
69122,0,鳥取,69,官,Y,Y,Y,鳥取,トットリ,鳥取市吉方　鳥取地方気象台,35.4867,134.2383,7,47746,鳥取県,31,中国,8,47746,S
69246,0,鳥取,69,四,Y,Y,Y,智頭,チズ,八頭郡智頭町智頭沖代,35.2633,134.2400,182,718,鳥取県,31,中国,8,0718,A
69271,0,鳥取,69,四,Y,Y,Y,茶屋,チャヤ,日野郡日南町茶屋大じゃふ田,35.1867,133.2300,490,1304,鳥取県,31,中国,8,1304,A
71066,0,徳島,71,四,Y,Y,Y,池田,イケダ,三好市池田町シンヤマ,34.0233,133.7967,205,720,徳島県,36,四国,9,0720,A
71087,0,徳島,71,四,Y,Y,Y,穴吹,アナブキ,美馬市穴吹町口山初草,34.0400,134.1567,160,972,徳島県,36,四国,9,0972,A
71106,0,徳島,71,官,Y,Y,Y,徳島,トクシマ,徳島市大和町　徳島地方気象台,34.0667,134.5733,2,47895,徳島県,36,四国,9,47895,S
71191,0,徳島,71,四,Y,Y,Y,京上,キョウジョウ,三好市東祖谷京上,33.8667,133.9033,560,1252,徳島県,36,四国,9,1252,A
71231,0,徳島,71,四,Y,Y,Y,蒲生田,ガモウダ,阿南市椿町蒲生田,33.8367,134.7417,10,1242,徳島県,36,四国,9,1242,A
71251,0,徳島,71,四,Y,Y,Y,木頭,キトウ,那賀郡那賀町木頭出原クボヲ,33.7717,134.2050,330,1352,徳島県,36,四国,9,1352,A
71266,0,徳島,71,四,Y,Y,Y,日和佐,ヒワサ,海部郡美波町日和佐浦,33.7317,134.5383,3,724,徳島県,36,四国,9,0724,A
71291,0,徳島,71,四,Y,Y,Y,海陽,カイヨウ,海部郡海陽町四方原字杉谷,33.6117,134.3550,5,1604,徳島県,36,四国,9,1604,A
72061,0,香川,72,四,Y,Y,Y,内海,ウチノミ,小豆郡小豆島町西村甲,34.4717,134.2733,20,726,香川県,37,四国,9,0726,A
72086,0,香川,72,官,Y,Y,Y,高松,タカマツ,高松市伏石町　高松地方気象台,34.3167,134.0533,9,47891,香川県,37,四国,9,47891,S
72111,0,香川,72,官,Y,Y,Y,多度津,タドツ,仲多度郡多度津町家中　多度津特別地域気象観測所,34.2750,133.7517,4,47890,香川県,37,四国,9,47890,S
72121,0,香川,72,四,Y,Y,Y,滝宮,タキノミヤ,綾歌郡綾川町滝宮大字北,34.2367,133.9233,60,729,香川県,37,四国,9,0729,A
72146,0,香川,72,四,Y,Y,Y,引田,ヒケタ,東かがわ市南野,34.2133,134.4067,12,730,香川県,37,四国,9,0730,A
72161,0,香川,72,四,Y,Y,Y,財田,サイタ,三豊市財田町財田上,34.1200,133.7717,65,1239,香川県,37,四国,9,1239,A
73001,0,愛媛,73,四,Y,Y,Y,大三島,オオミシマ,今治市大三島町宮浦地先,34.2500,133.0067,9,732,愛媛県,38,四国,9,0732,A
73076,0,愛媛,73,四,Y,Y,Y,今治,イマバリ,今治市大新田町,34.0767,132.9900,2,1077,愛媛県,38,四国,9,1077,A
73126,0,愛媛,73,四,Y,Y,Y,西条,サイジョウ,西条市周布,33.9150,133.0800,4,958,愛媛県,38,四国,9,0958,A
73136,0,愛媛,73,四,Y,Y,Y,新居浜,ニイハマ,新居浜市一宮町,33.9600,133.2817,6,734,愛媛県,38,四国,9,0734,A
73151,0,愛媛,73,四,Y,Y,Y,四国中央,シコクチュウオウ,四国中央市妻鳥町乙,33.9817,133.5817,75,735,愛媛県,38,四国,9,0735,A
73256,0,愛媛,73,四,Y,Y,Y,長浜,ナガハマ,大洲市長浜甲,33.6167,132.4800,4,739,愛媛県,38,四国,9,0739,A
73276,0,愛媛,73,四,Y,Y,Y,久万,クマ,上浮穴郡久万高原町入野,33.6633,132.8950,511,741,愛媛県,38,四国,9,0741,A
73306,0,愛媛,73,四,Y,Y,Y,大洲,オオズ,大洲市阿蔵字フルカワ甲,33.5083,132.5350,20,959,愛媛県,38,四国,9,0959,A
73341,0,愛媛,73,四,Y,Y,Y,瀬戸,セト,西宇和郡伊方町塩成,33.4467,132.2567,143,1456,愛媛県,38,四国,9,1456,A
73406,0,愛媛,73,四,Y,Y,Y,宇和,ウワ,西予市宇和町神領,33.3667,132.5033,200,961,愛媛県,38,四国,9,0961,A
73442,0,愛媛,73,官,Y,Y,Y,宇和島,ウワジマ,宇和島市住吉町　宇和島特別地域気象観測所,33.2267,132.5517,2,47892,愛媛県,38,四国,9,47892,S
73446,0,愛媛,73,四,Y,Y,Y,近永,チカナガ,北宇和郡鬼北町近永,33.2533,132.6750,129,1350,愛媛県,38,四国,9,1350,A
73516,0,愛媛,73,四,Y,Y,Y,御荘,ミショウ,南宇和郡愛南町御荘平城,32.9633,132.5700,12,745,愛媛県,38,四国,9,0745,A
74056,0,高知,74,四,Y,Y,Y,本川,ホンガワ,吾川郡いの町脇の山字根藤,33.7650,133.3383,550,1351,高知県,39,四国,9,1351,A
74071,0,高知,74,四,Y,Y,Y,本山,モトヤマ,長岡郡本山町本山,33.7533,133.5750,252,746,高知県,39,四国,9,0746,A
74136,0,高知,74,四,Y,Y,Y,大栃,オオドチ,香美市物部町大栃上西の川,33.6983,133.8750,210,1229,高知県,39,四国,9,1229,A
74181,0,高知,74,官,Y,Y,Y,高知,コウチ,高知市比島町　高知地方気象台,33.5667,133.5483,1,47893,高知県,39,四国,9,47893,S
74187,0,高知,74,四,Y,Y,Y,後免,ゴメン,南国市廿枝,33.5900,133.6433,12,1249,高知県,39,四国,9,1249,A
74271,0,高知,74,四,Y,Y,Y,安芸,アキ,安芸市伊尾木,33.4883,133.9333,6,755,高知県,39,四国,9,0755,A
74296,0,高知,74,四,Y,Y,Y,梼原,ユスハラ,高岡郡梼原町川西路,33.3900,132.9217,415,921,高知県,39,四国,9,0921,A
74311,0,高知,74,四,Y,Y,Y,須崎,スサキ,須崎市西町,33.3850,133.2767,4,756,高知県,39,四国,9,0756,A
74361,0,高知,74,四,Y,Y,Y,窪川,クボカワ,高岡郡四万十町新開町,33.2067,133.1283,205,758,高知県,39,四国,9,0758,A
74372,0,高知,74,官,Y,Y,Y,室戸岬,ムロトミサキ,室戸市室戸岬町　室戸岬特別地域気象観測所,33.2517,134.1767,185,47899,高知県,39,四国,9,47899,S
74381,0,高知,74,四,Y,Y,Y,江川崎,エカワサキ,四万十市西土佐用井,33.1700,132.7917,72,1235,高知県,39,四国,9,1235,A
74436,0,高知,74,四,Y,Y,Y,佐賀,サガ,幡多郡黒潮町佐賀,33.0783,133.1017,3,1233,高知県,39,四国,9,1233,A
74447,0,高知,74,官,Y,Y,Y,宿毛,スクモ,宿毛市片島　宿毛特別地域気象観測所,32.9200,132.6950,2,47897,高知県,39,四国,9,47897,S
74456,0,高知,74,四,Y,Y,Y,中村,ナカムラ,四万十市入田字長善寺前,32.9900,132.9200,8,763,高知県,39,四国,9,0763,A
74516,0,高知,74,官,Y,Y,Y,清水,シミズ,土佐清水市足摺岬　清水特別地域気象観測所,32.7217,133.0100,31,47898,高知県,39,四国,9,47898,S
81011,0,山口,81,四,Y,Y,Y,須佐,スサ,萩市須佐字野中,34.6150,131.6233,50,765,山口県,35,中国,8,0765,A
81071,0,山口,81,官,Y,Y,Y,萩,ハギ,萩市大字土原字川島沖田　萩特別地域気象観測所,34.4100,131.4050,2,47754,山口県,35,中国,8,47754,S
81116,0,山口,81,四,Y,Y,Y,油谷,ユヤ,長門市油谷新別名字稲毛取山,34.3700,131.0550,20,939,山口県,35,中国,8,0939,A
81151,0,山口,81,四,Y,Y,Y,徳佐,トクサ,山口市阿東徳佐中,34.3983,131.7250,310,767,山口県,35,中国,8,0767,A
81196,0,山口,81,四,Y,Y,Y,秋吉台,アキヨシダイ,美祢市秋芳町秋吉,34.2350,131.3067,240,769,山口県,35,中国,8,0769,A
81231,0,山口,81,四,Y,Y,Y,広瀬,ヒロセ,岩国市錦町広瀬,34.2617,131.9517,97,771,山口県,35,中国,8,0771,A
